ccode,cnumber,cname,credit_hours,lecture_hours,lab_hours,description,prereqs,
PBSI,614,PRACTICUM IN PSYCHOLGY,1,null,null,null,null,
PBSI,614,PRACTICUM IN PSYCHOLGY,1,null,null,null,null,
PBSI,684,PROFESS INTERNSHIP,0,null,null,null,null,
PBSI,684,PROFESS INTERNSHIP: IN-AB,0,null,null,null,null,
PBSI,684,PROFESS INTERNSHIP: IN-AB,0,null,null,null,null,
PBSI,684,PROFESS INTERNSHIP: IN-AB,0,null,null,null,null,
PBSI,684,PROFESS INTERNSHIP: IN-AB,0,null,null,null,null,
PBSI,685,DIRECTED STUDIES,1,null,null,null,null,
PBSI,685,DIRECTED STUDIES,1,null,null,null,null,
PBSI,685,DIRECTED STUDIES,1,null,null,null,null,
PBSI,685,DIRECTED STUDIES,1,null,null,null,null,
PBSI,685,DIRECTED STUDIES,1,null,null,null,null,
PBSI,685,DIRECTED STUDIES,1,null,null,null,null,
PBSI,685,DIRECTED STUDIES,1,null,null,null,null,
PBSI,685,DIRECTED STUDIES,1,null,null,null,null,
PBSI,685,DIRECTED STUDIES,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH,1,null,null,null,null,
PBSI,691,RESEARCH: IN-AB,1,null,null,null,null,
PEDD,611,PEDIATRIC DENTISTRY I,3,null,null,null,null,
PEDD,614,PEDIATRIC DENTISTRY IV,2.5,null,null,null,null,
PEDD,621,HOSPITAL DENTISTRY I,2,null,null,null,null,
PEDD,623,HOSPITAL DENTISTRY III,3,null,null,null,null,
PEDD,624,HOSPITAL DENTISTRY IV,3.5,null,null,null,null,
PEDD,691,RESEARCH,0,null,null,null,null,
PERF,200,INTRO TO WORLD THEATRE,3,null,null,null,null,
PERF,200,INTRO TO WORLD THEATRE,3,null,null,null,null,
PERF,201,MUS & HUMAN EXPERIENCE,3,null,null,null,null,
PERF,201,MUS & HUMAN EXPERIENCE,3,null,null,null,null,
PERF,226,HISTORY OF ROCK,3,null,null,null,null,
PERF,226,HISTORY OF ROCK,3,null,null,null,null,
PERF,281,THEATRE HISTORY II,0,null,null,null,null,
PERF,281,THEATRE HISTORY II,3,null,null,null,null,
PERF,301,PERF IN WORLD CULTURES,3,null,null,null,null,
PERF,301,PERF IN WORLD CULTURES,3,null,null,null,null,
PERF,301,PERF IN WORLD CULTURES,3,null,null,null,null,
PERF,484,PERF STUDIES INTERNSHIP,0,null,null,null,null,
PERF,485,DIRECTED STUDIES,3,null,null,null,null,
PERI,600,CLINICAL PERIODONTICS I,0,null,null,null,null,
PERI,603,ADV CLINICAL PERIODONTICS I,0,null,null,null,null,
PERI,606,ADV CLINICAL PERIODONTICS IV,0,null,null,null,null,
PERI,609,CLINICAL STOMATOLOGY I,0,null,null,null,null,
PERI,612,CLINICAL STOMATOLOGY IV,0,null,null,null,null,
PERI,637,OCCLUSION: PRINC & THERAPY I,0,null,null,null,null,
PERI,639,PERIODONTAL LECTURE SERIES I,0,null,null,null,null,
PERI,644,PRACTICE TEACHING I,1,null,null,null,null,
PERI,647,PRACTICE TEACHING IV,2,null,null,null,null,
PERI,651,PERIODONTAL LIT REVIEW I,1,null,null,null,null,
PERI,654,PERIODONTAL LIT REVIEW IV,1,null,null,null,null,
PERI,657,PERIODONTAL LIT REVIEW VII,1,null,null,null,null,
PERI,660,CLIN ANES FOR THE PERIODONTIST,3,null,null,null,null,
PERI,667,PERIODONTAL HISTOPATHOLOGY,2,null,null,null,null,
PERI,691,RESEARCH,0,null,null,null,null,
PETE,201,INTRO TO PETR ENGR,1,null,null,null,null,
PETE,315,PETE ENGR THERMODYNAMICS,3,null,null,null,null,
PETE,418,DETERMINISTIC RESERVES EVAL,3,null,null,null,null,
PETE,491,RESEARCH,1,null,null,null,null,
PETE,491,HNR-RESEARCH,1,null,null,null,null,
PETE,491,RESEARCH,1,null,null,null,null,
PETE,603,ADV RESERVOIR ENGR I,3,null,null,null,null,
PETE,652,DETERMINISTIC RESERVES EVAL,3,null,null,null,null,
PETE,652,DETERMINISTIC RESERVES EVAL,3,null,null,null,null,
PETE,660,TECH WRITING & PRESENT PETE,3,null,null,null,null,
PETE,660,TECH WRITING & PRESENT PETE,3,null,null,null,null,
PETE,663,FORM EVAL ANLY RESR PERF,3,null,null,null,null,
PETE,663,FORM EVAL ANLY RESR PERF,3,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
PETE,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
PETE,685,DIRECTED STUDIES,1,null,null,null,null,
PETE,689,SPTP: MACH LRN PETE ENGR PYTHN,3,null,null,null,null,
PETE,689,SPTP: MACH LRN PETE ENGR PYTHN,3,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH,1,null,null,null,null,
PETE,691,RESEARCH: IN-AB,1,null,null,null,null,
PHAR,626,HUMAN PHYSIOLOGY,4,null,null,null,null,
PHAR,641,PHARMACEUTICAL CALCULATIONS,2,null,null,null,null,
PHAR,672,INTRODUCTION TO PATIENT CARE,2,null,null,null,null,
PHAR,705,IPPE III:COMM. PHARM PRACTICE,1,null,null,null,null,
PHAR,705,IPPE III:COMM. PHARM PRACTICE,1,null,null,null,null,
PHAR,706,IPPE:INST PHAR PRACTICEEXP,1,null,null,null,null,
PHAR,706,IPPE:INST PHAR PRACTICEEXP,1,null,null,null,null,
PHAR,712,IPT III:ENDOCRINOLOGY METABO,3,null,null,null,null,
PHAR,712,IPT III:ENDOCRINOLOGY METABO,3,null,null,null,null,
PHAR,741,PHARMACEUTICS II,3,null,null,null,null,
PHAR,741,PHARMACEUTICS II,3,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,1,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,2,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,1,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,2,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,1,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,1,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,1,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,1,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,1,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,1,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,1,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,1,null,null,null,null,
PHAR,785,INDEPENDENT STUDY,1,null,null,null,null,
PHAR,812,IPT VII: INFECTIOUS DISEASES,5,null,null,null,null,
PHAR,820,APPE: ELECTIVE I,6,null,null,null,null,
PHAR,820,APPE: ELECTIVE I,6,null,null,null,null,
PHAR,820,APPE: ELECTIVE I,6,null,null,null,null,
PHAR,820,APPE: ELECTIVE I,6,null,null,null,null,
PHAR,821,APPE: ELECTIVE II,6,null,null,null,null,
PHAR,821,APPE: ELECTIVE II,6,null,null,null,null,
PHAR,821,APPE: ELECTIVE II,6,null,null,null,null,
PHAR,876,APPE:ACUTE CARE GNRL MED,6,null,null,null,null,
PHAR,876,APPE:ACUTE CARE GNRL MED,6,null,null,null,null,
PHAR,876,APPE:ACUTE CARE GNRL MED,6,null,null,null,null,
PHAR,876,APPE:ACUTE CARE GNRL MED,6,null,null,null,null,
PHAR,877,APPE:  AMBULATORY CARE,6,null,null,null,null,
PHAR,877,APPE:  AMBULATORY CARE,6,null,null,null,null,
PHAR,877,APPE:  AMBULATORY CARE,6,null,null,null,null,
PHAR,877,APPE:  AMBULATORY CARE,6,null,null,null,null,
PHAR,878,APPE: COMMUNITY PRACTICE,6,null,null,null,null,
PHAR,878,APPE: COMMUNITY PRACTICE,6,null,null,null,null,
PHAR,878,APPE: COMMUNITY PRACTICE,6,null,null,null,null,
PHAR,878,APPE: COMMUNITY PRACTICE,6,null,null,null,null,
PHAR,879,APPE:HOSPITAL/HLTH SYS PHARM,6,null,null,null,null,
PHAR,879,APPE:HOSPITAL/HLTH SYS PHARM,6,null,null,null,null,
PHAR,879,APPE:HOSPITAL/HLTH SYS PHARM,6,null,null,null,null,
PHAR,879,APPE:HOSPITAL/HLTH SYS PHARM,6,null,null,null,null,
PHEB,622,REPRODUCTIVE  PERINATAL EPI,3,null,null,null,null,
PHEB,622,REPRODUCTIVE  PERINATAL EPI,3,null,null,null,null,
PHEB,684,PRACTICUM:IN-AB,1,null,null,null,null,
PHEB,684,PRACTICUM:IN-AB,1,null,null,null,null,
PHEB,684,PRACTICUM,1,null,null,null,null,
PHEB,684,PRACTICUM: IN-AB,1,null,null,null,null,
PHEB,685,DIRECTED STUDIES,1,null,null,null,null,
PHEB,686,DIRECTED RESEARCH,1,null,null,null,null,
PHEB,686,DIRECTED RESEARCH,1,null,null,null,null,
PHEB,689,SPTP: GLOBAL HLTH EPI,3,null,null,null,null,
PHEB,689,SPTP: GLOBAL HLTH EPI,3,null,null,null,null,
PHEB,691,RESEARCH,1,null,null,null,null,
PHEB,691,RESEARCH,1,null,null,null,null,
PHEB,691,RESEARCH,1,null,null,null,null,
PHEO,684,PRACTICUM,1,null,null,null,null,
PHEO,684,PRACTICUM: IN-AB,1,null,null,null,null,
PHEO,685,DIRECTED STUDIES: DEU,3,null,null,null,null,
PHEO,685,DIRECTED STUDIES,1,null,null,null,null,
PHEO,685,DIRECTED STUDIES,1,null,null,null,null,
PHEO,685,DIRECTED STUDIES,1,null,null,null,null,
PHEO,686,DIRECTED RESEARCH,1,null,null,null,null,
PHEO,686,DIRECTED RESEARCH,1,null,null,null,null,
PHEO,686,DIRECTED RESEARCH,1,null,null,null,null,
PHEO,686,DIRECTED RESEARCH,1,null,null,null,null,
PHEO,691,RESEARCH,1,null,null,null,null,
PHEO,691,RESEARCH,1,null,null,null,null,
PHIL,111,CONTEMP MORAL ISSUES,3,null,null,null,null,
PHIL,111,CONTEMP MORAL ISSUES,3,null,null,null,null,
PHIL,111,CONTEMP MORAL ISSUES,3,null,null,null,null,
PHIL,111,CONTEMP MORAL ISSUES,3,null,null,null,null,
PHIL,240,INTRODUCTION TO LOGIC,3,null,null,null,null,
PHIL,251,INTRO TO PHILOSOPHY,3,null,null,null,null,
PHIL,332,SOCIAL & POL PHIL,3,null,null,null,null,
PHIL,484,PROFESSIONAL INTERNSHIP,0,null,null,null,null,
PHIL,491,RESEARCH,0,null,null,null,null,
PHIL,491,RESEARCH,0,null,null,null,null,
PHIL,491,HNR-RESEARCH,0,null,null,null,null,
PHIL,691,RESEARCH,1,null,null,null,null,
PHIL,691,RESEARCH,1,null,null,null,null,
PHIL,691,RESEARCH,1,null,null,null,null,
PHIL,691,RESEARCH,1,null,null,null,null,
PHIL,691,RESEARCH,1,null,null,null,null,
PHIL,691,RESEARCH,1,null,null,null,null,
PHIL,691,RESEARCH: IN-AB,1,null,null,null,null,
PHIL,691,RESEARCH,1,null,null,null,null,
PHIL,691,RESEARCH,1,null,null,null,null,
PHIL,691,RESEARCH,1,null,null,null,null,
PHIL,691,RESEARCH,1,null,null,null,null,
PHIL,691,RESEARCH,1,null,null,null,null,
PHLT,302,FOUNDATIONS PUBLIC HEALTH,3,null,null,null,null,
PHLT,303,SOC DYNAMICS POP HLTH,3,null,null,null,null,
PHLT,305,EPIDEMIOLOGY PUBLIC HEALTH,3,null,null,null,null,
PHLT,307,PUBLIC HLTH IN GLOBAL CONTEXT,3,null,null,null,null,
PHLT,310,PUBLIC HEALTH WRITING,1,null,null,null,null,
PHLT,310,PUBLIC HEALTH WRITING,1,null,null,null,null,
PHLT,311,NARRATIVE APPROACH PUBLIC HLTH,1,null,null,null,null,
PHLT,311,NARRATIVE APPROACH PUBLIC HLTH,1,null,null,null,null,
PHLT,330,ENV & PUBLIC HEALTH,3,null,null,null,null,
PHLT,331,OCC SAFETY & HLTH 1,3,null,null,null,null,
PHLT,434,PROJECT COST BENEFIT AND ECON,3,null,null,null,null,
PHLT,470,GLOBAL PUBLIC HLTH SYS PR: DEU,3,null,null,null,null,
PHLT,484,PHLT STUDIES FIELD EXPERIENCE,3,null,null,null,null,
PHLT,485,DIRECTED STUDIES: DEU,3,null,null,null,null,
PHLT,491,RESEARCH,0,null,null,null,null,
PHLT,491,RESEARCH,0,null,null,null,null,
PHLT,491,RESEARCH,0,null,null,null,null,
PHLT,491,RESEARCH,0,null,null,null,null,
PHLT,491,RESEARCH,0,null,null,null,null,
PHPM,640,HEALTH POLICY POLITICS,4,null,null,null,null,
PHPM,680,HEALTH SYSTEMS LEADERSHIP,4,null,null,null,null,
PHPM,684,PRACTICUM,1,null,null,null,null,
PHPM,684,PRACTICUM,3,null,null,null,null,
PHPM,684,PRACTICUM,3,null,null,null,null,
PHPM,684,PRACTICUM: IN-AB,3,null,null,null,null,
PHPM,684,PRACTICUM: IN-AB,3,null,null,null,null,
PHPM,684,PRACTICUM: IN-AB,3,null,null,null,null,
PHPM,685,DIRECTED STUDY,1,null,null,null,null,
PHPM,685,DIRECTED STUDY,1,null,null,null,null,
PHPM,685,DIRECTED STUDY,1,null,null,null,null,
PHPM,686,DIRECTED RESEARCH,1,null,null,null,null,
PHPM,686,DIRECTED RESEARCH,1,null,null,null,null,
PHPM,691,RESEARCH,1,null,null,null,null,
PHSC,610,INTO BIOTECH DRUG VACC PROD,4,null,null,null,null,
PHSC,613,LABORATORY ROTATIONS,3,null,null,null,null,
PHSC,613,LABORATORY ROTATIONS,3,null,null,null,null,
PHSC,613,LABORATORY ROTATIONS,3,null,null,null,null,
PHSC,613,LABORATORY ROTATIONS,3,null,null,null,null,
PHSC,685,DIRECTED STUDIES,2,null,null,null,null,
PHSC,685,DIRECTED STUDIES,3,null,null,null,null,
PHSC,685,DIRECTED STUDIES,3,null,null,null,null,
PHSC,685,DIRECTED STUDIES,3,null,null,null,null,
PHSC,685,DIRECTED STUDIES,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,3,null,null,null,null,
PHSC,691,RESEARCH,6,null,null,null,null,
PHYS,201,COLLEGE PHYSICS,4,null,null,null,null,
PHYS,201,COLLEGE PHYSICS,4,null,null,null,null,
PHYS,201,COLLEGE PHYSICS,4,null,null,null,null,
PHYS,201,COLLEGE PHYSICS,4,null,null,null,null,
PHYS,201,COLLEGE PHYSICS,4,null,null,null,null,
PHYS,201,COLLEGE PHYSICS,4,null,null,null,null,
PHYS,202,COLLEGE PHYSICS,4,null,null,null,null,
PHYS,202,COLLEGE PHYSICS,4,null,null,null,null,
PHYS,202,COLLEGE PHYSICS,4,null,null,null,null,
PHYS,202,COLLEGE PHYSICS,4,null,null,null,null,
PHYS,206,NEWTONIAN MECHANICS ENGR & SCI,3,null,null,null,null,
PHYS,206,NEWTONIAN MECHANICS ENGR & SCI,3,null,null,null,null,
PHYS,206,NEWTONIAN MECHANICS ENGR & SCI,3,null,null,null,null,
PHYS,206,NEWTONIAN MECHANICS ENGR & SCI,3,null,null,null,null,
PHYS,207,ELEC & MAGNETISM ENGR & SCI,3,null,null,null,null,
PHYS,207,ELEC & MAGNETISM ENGR & SCI,3,null,null,null,null,
PHYS,207,ELEC & MAGNETISM ENGR & SCI,3,null,null,null,null,
PHYS,207,ELEC & MAGNETISM ENGR & SCI,3,null,null,null,null,
PHYS,207,ELEC & MAGNETISM ENGR & SCI,3,null,null,null,null,
PHYS,207,ELEC & MAGNETISM ENGR & SCI,3,null,null,null,null,
PHYS,217,EX PHYS ENGR LAB III ELEC MAGN,2,null,null,null,null,
PHYS,217,EX PHYS ENGR LAB III ELEC MAGN,2,null,null,null,null,
PHYS,222,MODERN PHYS FOR ENGRS,3,null,null,null,null,
PHYS,291,RESEARCH,0,null,null,null,null,
PHYS,291,RESEARCH,0,null,null,null,null,
PHYS,291,RESEARCH,0,null,null,null,null,
PHYS,291,RESEARCH,0,null,null,null,null,
PHYS,291,RESEARCH,0,null,null,null,null,
PHYS,485,DIRECTED STUDIES,1,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,RESEARCH,0,null,null,null,null,
PHYS,491,HNR-RESEARCH,0,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,685,DIRECTED STUDIES,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PHYS,691,RESEARCH,1,null,null,null,null,
PLAN,612,TRAN IN CITY PLAN,3,null,null,null,null,
PLAN,625,GIS IN LANDSCP&URBN PLAN,3,null,null,null,null,
PLAN,684,PROFESS INTERNSHIP,1,null,null,null,null,
PLAN,684,PROFESS INTERNSHIP: IN-AB,1,null,null,null,null,
PLAN,685,DIRECTED STUDIES,3,null,null,null,null,
PLPA,681,SEMINAR,1,null,null,null,null,
PLPA,684,PROFESSIONAL INTRNSHIP,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH,1,null,null,null,null,
PLPA,691,RESEARCH: IN-AB,1,null,null,null,null,
POLS,206,AMER NATNL GOVT,3,null,null,null,null,
POLS,206,AMER NATNL GOVT,3,null,null,null,null,
POLS,207,STATE & LOCAL GOVT,3,null,null,null,null,
POLS,207,STATE & LOCAL GOVT,3,null,null,null,null,
POLS,207,STATE & LOCAL GOVT,3,null,null,null,null,
POLS,306,CONT POL PROB & ISSUES: DEU,3,null,null,null,null,
POLS,306,CONT POL PROB & ISSUES: DEU,3,null,null,null,null,
POLS,320,RACE AND POLITICS IN US,3,null,null,null,null,
POLS,375,CAMPAIGNS & ELECTIONS,3,null,null,null,null,
POLS,432,POLITICS OF EUROP UNION,3,null,null,null,null,
POLS,484,INTERNSHIP,0,null,null,null,null,
POLS,484,INTERNSHIP: IN-AB,0,null,null,null,null,
POLS,484,INTERNSHIP,0,null,null,null,null,
POLS,484,INTERNSHIP: IN-AB,0,null,null,null,null,
POLS,484,INTERNSHIP,0,null,null,null,null,
POLS,484,INTERNSHIP: IN-AB,0,null,null,null,null,
POLS,485,DIRECTED STUDIES,0,null,null,null,null,
POLS,685,DIRECTED STUDIES,1,null,null,null,null,
POLS,691,RESEARCH,1,null,null,null,null,
POLS,691,RESEARCH,1,null,null,null,null,
POLS,691,RESEARCH,1,null,null,null,null,
POLS,691,RESEARCH,1,null,null,null,null,
POLS,691,RESEARCH,1,null,null,null,null,
POLS,691,RESEARCH,1,null,null,null,null,
POLS,691,RESEARCH,1,null,null,null,null,
POSC,201,GENERAL AVIAN SCIENCE,3,null,null,null,null,
